DateTime,Active Energy,Inside Temperature,Outside Temperature,Difference Of Temperature,Inside Humidity,Outside Humidity,Difference Of Humidity,No Of People
2019-07-27 13:04:56,1.3125,28,22.92,5.08,49,48.18,0.82,71
2019-07-27 13:04:57,1.3125,28,22.9,5.1,49,48.18,0.82,71
2019-07-27 13:04:58,1.3125,28,22.9,5.1,49,48.18,0.82,71
2019-07-27 13:05:10,1.3125,28,22.9,5.1,49,48.18,0.82,71
2019-07-27 13:05:53,1.3125,28,22.98,5.02,49,48.18,0.82,71
2019-07-27 13:05:56,1.3125,28,22.98,5.02,49,48.18,0.82,71
2019-07-27 13:05:56,1.3125,28,23,5,49,48.18,0.82,71
2019-07-27 13:05:57,1.3125,28,22.98,5.02,49,48.18,0.82,71
2019-07-27 13:07:52,1.3125,28,23,5,49,48.18,0.82,71
2019-07-27 13:09:07,1.3125,28,23.08,4.92,50,48.18,1.82,71
2019-07-27 13:09:26,1.3125,28,23.08,4.92,50,48.18,1.82,71
2019-07-27 13:09:41,1.3125,28,23.04,4.96,50,48.18,1.82,71
2019-07-27 13:10:12,1.3125,28,23.04,4.96,49,48.18,0.82,71
2019-07-27 13:10:28,1.3125,28,23.08,4.92,49,48.18,0.82,71
2019-07-27 13:11:10,1.3125,28,23.08,4.92,50,48.18,1.82,71
2019-07-27 13:11:25,1.3125,28,23.1,4.9,50,48.18,1.82,71
2019-07-27 13:11:41,1.3125,28,23.12,4.88,51,48.18,2.82,71
2019-07-27 13:11:56,1.3125,28,23.1,4.9,51,48.18,2.82,71
2019-07-27 13:11:58,1.3125,28,23.1,4.9,51,48.18,2.82,71
2019-07-27 13:12:13,1.3125,28,23.12,4.88,51,48.18,2.82,71
2019-07-27 13:13:56,1.3125,28,23.12,4.88,51,48.18,2.82,71
2019-07-27 13:14:11,1.3125,28,23.18,4.82,51,48.18,2.82,71
2019-07-27 13:14:27,1.3125,28,23.16,4.84,51,48.18,2.82,71
2019-07-27 13:14:42,1.3125,28,23.14,4.86,51,48.18,2.82,71
2019-07-27 13:14:58,1.3125,28,23.12,4.88,51,48.18,2.82,71
2019-07-27 13:15:13,1.3125,28,23.1,4.9,51,48.18,2.82,71
2019-07-27 13:15:28,1.3125,28,23.12,4.88,51,48.18,2.82,71
2019-07-27 13:15:52,1.3125,28,23.12,4.88,51,48.18,2.82,71
2019-07-27 13:16:07,1.3125,28,23.14,4.86,51,48.18,2.82,71
2019-07-27 13:17:20,1.3125,28,23.16,4.84,51,48.18,2.82,71
2019-07-27 13:17:22,1.3125,28,23.16,4.84,51,48.18,2.82,71
2019-07-27 13:17:37,1.3125,28,23.14,4.86,51,48.18,2.82,71
2019-07-27 13:17:37,1.375,28,23.14,4.86,51,48.18,2.82,71
2019-07-27 13:17:38,1.375,28,23.16,4.84,51,48.18,2.82,71
2019-07-27 13:17:40,1.375,28,23.16,4.84,51,48.18,2.82,71
2019-07-27 13:17:40,1.375,28,23.14,4.86,52,48.18,3.82,71
2019-07-27 13:18:23,1.5,28,23.14,4.86,52,48.18,3.82,71
2019-07-27 13:18:23,1.5,28,23.04,4.96,51,48.18,2.82,71
2019-07-27 13:19:08,1.5,28,22.82,5.18,51,48.18,2.82,71
2019-07-27 13:19:09,1.5,28,22.82,5.18,51,48.18,2.82,71
2019-07-27 13:19:22,1.5,28,22.82,5.18,51,48.18,2.82,71
2019-07-27 13:20:04,1.5,28,22.8,5.2,51,48.18,2.82,71
2019-07-27 13:20:46,1.375,28,22.8,5.2,51,48.18,2.82,71
2019-07-27 13:20:47,1.375,28,22.9,5.1,51,48.18,2.82,71
2019-07-27 13:20:52,1.375,28,22.9,5.1,51,48.18,2.82,71
2019-07-27 13:21:55,1.3125,28,22.9,5.1,51,48.18,2.82,71
2019-07-27 13:21:56,1.3125,28,22.82,5.18,51,48.18,2.82,71
2019-07-27 13:21:58,1.3125,28,22.82,5.18,51,48.18,2.82,71
2019-07-27 13:22:05,1.3125,28,22.82,5.18,51,48.18,2.82,71
2019-07-27 13:22:05,1.3125,28,22.8,5.2,51,48.18,2.82,71
2019-07-27 13:22:48,1.3125,28,22.76,5.24,50,48.18,1.82,71
2019-07-27 13:22:52,1.3125,28,22.76,5.24,50,48.18,1.82,71
2019-07-27 13:22:56,1.3125,28,22.76,5.24,50,48.18,1.82,71
2019-07-27 13:23:39,1.3125,28,22.72,5.28,50,48.18,1.82,71
2019-07-27 13:23:39,1.3125,28,22.72,5.28,50,48.18,1.82,71
2019-07-27 13:23:39,1.25,28,22.72,5.28,50,48.18,1.82,71
2019-07-27 13:23:56,1.25,28,22.72,5.28,49,48.18,0.82,71
2019-07-27 13:23:58,1.25,28,22.72,5.28,49,48.18,0.82,71
2019-07-27 13:24:41,1.25,28,22.68,5.32,49,48.18,0.82,71
2019-07-27 13:24:56,1.25,28,22.68,5.32,49,48.18,0.82,71
2019-07-27 13:24:58,1.25,28,22.68,5.32,49,48.18,0.82,71
2019-07-27 13:25:56,1.25,28,22.68,5.32,49,48.18,0.82,71
2019-07-27 13:25:56,1.1875,28,22.68,5.32,49,48.18,0.82,71
2019-07-27 13:25:56,1.1875,28,22.66,5.34,49,48.18,0.82,71
2019-07-27 13:26:59,1.1875,28,22.66,5.34,49,48.18,0.82,71
2019-07-27 13:27:00,1.1875,28,22.54,5.46,48,48.18,0.18,71
2019-07-27 13:27:05,1.1875,28,22.54,5.46,48,48.18,0.18,71
2019-07-27 13:27:05,1.1875,28,22.5,5.5,48,48.18,0.18,71
2019-07-27 13:27:10,1.1875,28,22.5,5.5,48,48.18,0.18,71
2019-07-27 13:27:10,1.1875,28,22.54,5.46,47,48.18,1.18,71
2019-07-27 13:27:53,1.3125,28,22.54,5.46,47,48.18,1.18,71
2019-07-27 13:27:53,1.3125,28,22.5,5.5,47,48.18,1.18,71
2019-07-27 13:27:56,1.3125,28,22.5,5.5,47,48.18,1.18,71
2019-07-27 13:28:39,1.3125,28,22.5,5.5,47,48.18,1.18,71
2019-07-27 13:28:39,1.1875,28,22.5,5.5,47,48.18,1.18,71
2019-07-27 13:30:05,1.1875,28,22.5,5.5,47,48.18,1.18,71
2019-07-27 13:30:05,1.125,28,22.5,5.5,47,48.18,1.18,71
2019-07-27 13:30:47,1.1875,28,22.5,5.5,46,48.18,2.18,71
2019-07-27 13:30:48,1.1875,28,22.58,5.42,45,48.18,3.18,71
2019-07-27 13:30:52,1.1875,28,22.58,5.42,46,48.18,2.18,71
2019-07-27 13:30:58,1.1875,28,22.58,5.42,45,48.18,3.18,71
2019-07-27 13:32:34,1.125,28,22.58,5.42,45,48.18,3.18,71
2019-07-27 13:32:34,1.125,28,22.54,5.46,45,48.18,3.18,71
2019-07-27 13:32:35,1.125,28,22.54,5.46,45,48.18,3.18,71
2019-07-27 13:33:18,1.125,28,22.5,5.5,45,48.18,3.18,71
2019-07-27 13:33:22,1.125,28,22.5,5.5,45,48.18,3.18,71
2019-07-27 13:34:05,1.125,28,22.5,5.5,46,48.18,2.18,71
2019-07-27 13:34:05,1.1875,28,22.5,5.5,46,48.18,2.18,71
2019-07-27 13:34:10,1.1875,28,22.5,5.5,46,48.18,2.18,71
2019-07-27 13:34:10,1.1875,28,22.48,5.52,46,48.18,2.18,71
2019-07-27 13:35:22,1.1875,28,22.48,5.52,46,48.18,2.18,71
2019-07-27 13:35:22,1.4375,28,22.48,5.52,46,48.18,2.18,71
2019-07-27 13:35:22,1.4375,28,22.54,5.46,45,48.18,3.18,71
2019-07-27 13:35:27,1.4375,28,22.54,5.46,45,48.18,3.18,71
2019-07-27 13:35:27,1.5,28,22.54,5.46,46,48.18,2.18,71
2019-07-27 13:35:29,1.5,28,22.5,5.5,46,48.18,2.18,71
2019-07-27 13:35:30,1.5,28,22.54,5.46,46,48.18,2.18,71
2019-07-27 13:35:57,1.5,28,22.54,5.46,46,48.18,2.18,71
2019-07-27 13:36:41,1.5,28,22.56,5.44,46,48.18,2.18,71
2019-07-27 13:37:26,1.5,28,22.56,5.44,46,48.18,2.18,71
2019-07-27 13:37:26,1.375,28,22.56,5.44,46,48.18,2.18,71
2019-07-27 13:37:26,1.375,28,22.58,5.42,46,48.18,2.18,71
2019-07-27 13:37:28,1.375,28,22.58,5.42,46,48.18,2.18,71
2019-07-27 13:37:40,1.375,28,22.58,5.42,46,48.18,2.18,71
2019-07-27 13:39:06,1.375,28,22.5,5.5,46,48.18,2.18,71
2019-07-27 13:39:07,1.375,28,22.5,5.5,46,48.18,2.18,71
2019-07-27 13:40:35,1.375,28,22.5,5.5,46,48.18,2.18,71
2019-07-27 13:40:35,1.5,28,22.5,5.5,47,48.18,1.18,71
2019-07-27 13:40:35,1.5,28,22.48,5.52,47,48.18,1.18,71
2019-07-27 13:40:36,1.5,28,22.46,5.54,47,48.18,1.18,71
2019-07-27 13:42:04,1.5,28,22.48,5.52,47,48.18,1.18,71
2019-07-27 13:42:20,1.5,28,22.44,5.56,47,48.18,1.18,71
2019-07-27 13:42:22,1.5,29,22.44,6.56,47,48.18,1.18,71
2019-07-27 13:42:53,1.5,29,22.46,6.54,47,48.18,1.18,71
2019-07-27 13:43:10,1.5,29,22.46,6.54,47,48.18,1.18,71
2019-07-27 13:43:53,1.5,29,22.48,6.52,47,48.18,1.18,71
2019-07-27 13:44:40,1.5,29,22.48,6.52,47,48.18,1.18,71
2019-07-27 13:44:40,1.4375,29,22.48,6.52,47,48.18,1.18,71
2019-07-27 13:44:40,1.4375,29,22.5,6.5,47,48.18,1.18,71
2019-07-27 13:46:08,1.5625,29,22.5,6.5,47,48.18,1.18,71
2019-07-27 13:46:09,1.5625,29,22.5,6.5,47,48.18,1.18,71
2019-07-27 13:46:55,1.5625,29,22.5,6.5,47,48.18,1.18,71
2019-07-27 13:46:56,1.4375,29,22.5,6.5,47,48.18,1.18,71
2019-07-27 13:46:56,1.4375,29,22.54,6.46,47,48.18,1.18,71
2019-07-27 13:47:39,1.4375,29,22.54,6.46,47,48.18,1.18,71
2019-07-27 13:47:39,1.375,29,22.54,6.46,48,48.18,0.18,71
2019-07-27 13:48:26,1.375,29,22.54,6.46,48,48.18,0.18,71
2019-07-27 13:48:26,1.3125,29,22.54,6.46,48,48.18,0.18,71
2019-07-27 13:48:26,1.3125,29,22.5,6.5,48,48.18,0.18,71
2019-07-27 13:48:27,1.3125,29,22.54,6.46,48,48.18,0.18,71
2019-07-27 13:48:27,1.3125,29,22.54,6.46,48,48.18,0.18,71
2019-07-27 13:49:10,1.3125,29,22.5,6.5,48,48.18,0.18,71
2019-07-27 13:49:57,1.3125,29,22.5,6.5,48,48.18,0.18,71
2019-07-27 13:49:57,1.375,29,22.5,6.5,48,48.18,0.18,71
2019-07-27 13:49:58,1.375,29,22.54,6.46,48,48.18,0.18,71
2019-07-27 13:50:05,1.375,29,22.54,6.46,48,48.18,0.18,71
2019-07-27 13:50:10,1.375,29,22.54,6.46,48,48.18,0.18,71
2019-07-27 13:50:11,1.375,29,22.5,6.5,48,48.18,0.18,71
2019-07-27 13:50:22,1.375,29,22.5,6.5,48,48.18,0.18,71
2019-07-27 13:50:22,1.375,29,22.54,6.46,48,48.18,0.18,71
2019-07-27 13:50:23,1.375,29,22.56,6.44,48,48.18,0.18,71
2019-07-27 13:51:05,1.375,29,22.54,6.46,49,48.18,0.82,71
2019-07-27 13:51:10,1.375,29,22.54,6.46,49,48.18,0.82,71
2019-07-27 13:51:52,1.375,29,22.58,6.42,49,48.18,0.82,71
2019-07-27 13:51:52,1.5,29,22.58,6.42,49,48.18,0.82,71
2019-07-27 13:51:56,1.5,29,22.58,6.42,49,48.18,0.82,71
2019-07-27 13:52:39,1.5,29,22.62,6.38,49,48.18,0.82,71
2019-07-27 13:52:39,1.5,29,22.62,6.38,49,48.18,0.82,71
2019-07-27 13:52:39,1.6875,29,22.62,6.38,50,48.18,1.82,71
2019-07-27 13:52:52,1.6875,29,22.62,6.38,50,48.18,1.82,71
2019-07-27 13:52:53,1.6875,29,22.64,6.36,50,48.18,1.82,71
2019-07-27 13:53:40,1.6875,29,22.64,6.36,50,48.18,1.82,71
2019-07-27 13:53:40,1.5,29,22.64,6.36,50,48.18,1.82,71
2019-07-27 13:55:52,1.5,29,22.64,6.36,50,48.18,1.82,71
2019-07-27 13:55:52,1.6875,29,22.64,6.36,50,48.18,1.82,71
2019-07-27 13:55:52,1.6875,29,22.62,6.38,49,48.18,0.82,71
2019-07-27 13:55:53,1.6875,29,22.64,6.36,49,48.18,0.82,71
2019-07-27 13:55:55,1.6875,29,22.64,6.36,49,48.18,0.82,71
2019-07-27 13:55:56,1.6875,29,22.66,6.34,49,48.18,0.82,71
2019-07-27 13:57:42,1.6875,29,22.66,6.34,49,48.18,0.82,71
2019-07-27 13:57:43,1.6875,29,22.6,6.4,49,48.18,0.82,71
2019-07-27 13:59:08,1.8125,29,22.6,6.4,49,48.18,0.82,71
2019-07-27 13:59:08,1.8125,29,22.58,6.42,49,48.18,0.82,71
2019-07-27 13:59:10,1.8125,29,22.58,6.42,49,48.18,0.82,71
2019-07-27 13:59:53,1.8125,29,22.6,6.4,49,48.18,0.82,71
2019-07-27 13:59:56,1.8125,29,22.6,6.4,49,48.18,0.82,71
2019-07-27 13:59:56,1.6875,29,22.6,6.4,49,48.22,0.78,71
2019-07-27 13:59:56,1.6875,29,22.58,6.42,49,48.18,0.82,71
2019-07-27 13:59:57,1.6875,29,22.6,6.4,49,48.22,0.78,71
2019-07-27 14:00:39,1.6875,29,22.62,6.38,49,48.24,0.76,71
2019-07-27 14:01:22,1.6875,29,22.64,6.36,49,48.24,0.76,71
2019-07-27 14:02:05,1.6875,29,22.6,6.4,49,48.18,0.82,71
2019-07-27 14:02:10,1.6875,29,22.6,6.4,49,48.18,0.82,71
2019-07-27 14:02:10,1.8125,29,22.6,6.4,49,48.16,0.84,71
2019-07-27 14:02:10,1.8125,29,22.62,6.38,49,48,1,71
2019-07-27 14:02:53,1.8125,29,22.56,6.44,49,48.04,0.96,71
2019-07-27 14:03:38,2.125,29,22.56,6.44,49,48.04,0.96,71
2019-07-27 14:03:39,2.125,29,22.56,6.44,49,48.04,0.96,71
2019-07-27 14:04:23,2.125,29,22.58,6.42,49,48.08,0.92,71
2019-07-27 14:04:26,2.125,29,22.58,6.42,49,48.12,0.88,71
2019-07-27 14:04:27,2.0625,29,22.58,6.42,49,48.12,0.88,71
2019-07-27 14:05:10,2.0625,29,22.58,6.42,49,48.12,0.88,71
2019-07-27 14:05:22,2.0625,29,22.58,6.42,49,48.08,0.92,71
2019-07-27 14:06:04,2.25,29,22.58,6.42,49,48.1,0.9,71
2019-07-27 14:06:05,2.25,29,22.6,6.4,49,48.08,0.92,71
2019-07-27 14:06:47,2.25,29,22.6,6.4,49,48.08,0.92,71
2019-07-27 14:06:47,2.0625,29,22.6,6.4,49,48.1,0.9,71
2019-07-27 14:07:52,2.0625,29,22.6,6.4,49,48.1,0.9,71
2019-07-27 14:07:52,1.8125,29,22.6,6.4,49,48.1,0.9,71
2019-07-27 14:07:52,1.8125,29,22.64,6.36,49,48.1,0.9,71
2019-07-27 14:07:57,1.8125,29,22.64,6.36,49,48.12,0.88,71
2019-07-27 14:07:57,1.8125,29,22.62,6.38,49,48.18,0.82,71
2019-07-27 14:08:52,1.8125,29,22.62,6.38,49,48.18,0.82,71
2019-07-27 14:09:34,1.8125,29,22.58,6.42,49,48.16,0.84,71
2019-07-27 14:09:34,1.875,29,22.58,6.42,49,48.12,0.88,71
2019-07-27 14:10:17,1.875,29,22.58,6.42,49,48.3,0.7,71
2019-07-27 14:10:18,1.875,29,22.6,6.4,49,48.3,0.7,71
2019-07-27 14:10:18,1.875,29,22.58,6.42,49,48.24,0.76,71
2019-07-27 14:10:22,1.875,29,22.58,6.42,49,48.32,0.68,71
2019-07-27 14:11:04,1.8125,29,22.58,6.42,49,48.22,0.78,71
2019-07-27 14:11:47,1.6875,29,22.58,6.42,49,48.18,0.82,71
2019-07-27 14:11:52,1.6875,29,22.58,6.42,49,48.16,0.84,71
2019-07-27 14:12:35,1.6875,29,22.56,6.44,49,48.16,0.84,71
2019-07-27 14:12:40,1.6875,29,22.56,6.44,49,48.12,0.88,71
2019-07-27 14:12:40,1.6875,29,22.54,6.46,49,47.96,1.04,71
2019-07-27 14:12:52,1.6875,29,22.54,6.46,49,47.94,1.06,71
2019-07-27 14:13:07,1.6875,29,22.58,6.42,49,48.04,0.96,71
2019-07-27 14:13:25,1.6875,28,22.58,5.42,49,48.12,0.88,71
2019-07-27 14:13:27,1.6875,28,22.6,5.4,48,48.12,0.12,71
2019-07-27 14:14:09,1.6875,28,22.6,5.4,48,48.18,0.18,71
2019-07-27 14:14:09,1.8125,28,22.6,5.4,48,48.24,0.24,71
2019-07-27 14:14:09,1.8125,28,22.58,5.42,48,48.24,0.24,71
2019-07-27 14:14:56,1.8125,28,22.58,5.42,48,48.36,0.36,71
2019-07-27 14:14:56,1.8125,28,22.56,5.44,48,48.18,0.18,71
2019-07-27 14:14:57,1.8125,28,22.54,5.46,48,48.16,0.16,71
2019-07-27 14:14:57,1.8125,28,22.54,5.46,48,48.16,0.16,71
2019-07-27 14:14:58,1.8125,28,22.56,5.44,48,48.1,0.1,71
2019-07-27 14:15:10,1.8125,28,22.56,5.44,48,48.08,0.08,71
2019-07-27 14:15:10,1.8125,28,22.54,5.46,48,48.1,0.1,71
2019-07-27 14:15:11,1.8125,28,22.56,5.44,48,48.16,0.16,71
2019-07-27 14:15:22,1.8125,28,22.56,5.44,48,48.12,0.12,71
2019-07-27 14:15:22,1.8125,28,22.54,5.46,48,48.18,0.18,71
2019-07-27 14:16:10,1.8125,28,22.54,5.46,48,48.24,0.24,71
2019-07-27 14:16:10,2,28,22.54,5.46,48,48.22,0.22,71
2019-07-27 14:16:22,2,28,22.54,5.46,48,48.24,0.24,71
2019-07-27 14:17:04,1.6875,28,22.54,5.46,48,48.4,0.4,71
2019-07-27 14:17:05,1.6875,28,22.5,5.5,48,48.58,0.58,71
2019-07-27 14:17:10,1.6875,28,22.5,5.5,48,48.5,0.5,71
2019-07-27 14:17:10,1.6875,28,22.54,5.46,48,48.6,0.6,71
2019-07-27 14:17:22,1.6875,28,22.54,5.46,48,48.62,0.62,71
2019-07-27 14:18:05,1.6875,28,22.5,5.5,48,48.68,0.68,71
2019-07-27 14:18:52,1.6875,28,22.5,5.5,48,48.62,0.62,71
2019-07-27 14:18:52,1.8125,28,22.5,5.5,48,48.6,0.6,71
2019-07-27 14:18:56,1.8125,28,22.5,5.5,48,48.68,0.68,71
2019-07-27 14:19:39,1.8125,28,22.5,5.5,48,48.46,0.46,71
2019-07-27 14:21:04,1.8125,28,22.5,5.5,48,48.46,0.46,71
2019-07-27 14:21:05,1.8125,28,22.48,5.52,48,48.08,0.08,71
2019-07-27 14:21:52,1.8125,28,22.48,5.52,48,47.9,0.1,71
2019-07-27 14:22:34,1.8125,28,22.54,5.46,48,47.98,0.02,71
2019-07-27 14:22:34,1.875,28,22.54,5.46,48,47.98,0.02,71
2019-07-27 14:22:52,1.875,28,22.54,5.46,48,48.22,0.22,71
2019-07-27 14:22:52,1.875,28,22.5,5.5,48,48.4,0.4,71
2019-07-27 14:23:40,1.875,28,22.5,5.5,48,48.46,0.46,71
2019-07-27 14:23:40,1.8125,28,22.5,5.5,48,48.46,0.46,71
2019-07-27 14:24:26,1.8125,28,22.5,5.5,48,48.44,0.44,71
2019-07-27 14:24:27,1.8125,28,22.5,5.5,48,48.58,0.58,71
2019-07-27 14:25:17,1.875,28,22.5,5.5,48,48.58,0.58,71
2019-07-27 14:25:47,1.9375,28,22.5,5.5,48,48.6,0.6,71
2019-07-27 14:25:52,1.9375,28,22.5,5.5,48,48.5,0.5,71
2019-07-27 14:25:52,1.9375,28,22.48,5.52,48,48.58,0.58,71
2019-07-27 14:26:01,1.9375,28,22.5,5.5,48,48.6,0.6,71
2019-07-27 14:26:05,1.9375,28,22.5,5.5,48,48.58,0.58,71
2019-07-27 14:27:51,1.8125,28,22.5,5.5,48,48.62,0.62,71
2019-07-27 14:27:51,1.8125,28,22.58,5.42,48,48.66,0.66,71
2019-07-27 14:27:52,1.8125,28,22.58,5.42,48,48.62,0.62,71
2019-07-27 14:27:55,1.8125,28,22.58,5.42,48,48.62,0.62,71
2019-07-27 14:28:40,1.8125,28,22.58,5.42,48,48.58,0.58,71
2019-07-27 14:28:52,1.8125,28,22.58,5.42,48,48.54,0.54,71
2019-07-27 14:28:52,1.8125,28,22.54,5.46,48,48.46,0.46,71
2019-07-27 14:28:53,1.8125,28,22.56,5.44,48,48.12,0.12,71
2019-07-27 14:29:35,1.8125,28,22.5,5.5,48,48.22,0.22,71
2019-07-27 14:31:09,1.8125,28,22.54,5.46,48,48.3,0.3,71
2019-07-27 14:31:22,1.8125,28,22.54,5.46,48,48.26,0.26,71
2019-07-27 14:31:22,1.8125,28,22.5,5.5,48,48.36,0.36,71
2019-07-27 14:31:25,1.8125,28,22.5,5.5,48,48.4,0.4,71
2019-07-27 14:32:10,1.8125,28,22.5,5.5,48,48.4,0.4,71
2019-07-27 14:32:10,1.6875,28,22.5,5.5,48,48.62,0.62,71
2019-07-27 14:32:11,1.6875,28,22.48,5.52,48,48.68,0.68,71
2019-07-27 14:32:12,1.6875,28,22.5,5.5,48,48.74,0.74,71
2019-07-27 14:32:22,1.6875,28,22.5,5.5,48,48.8,0.8,71
2019-07-27 14:33:04,1.6875,28,22.54,5.46,48,48.8,0.8,71
2019-07-27 14:33:22,1.6875,28,22.54,5.46,48,48.86,0.86,71
2019-07-27 14:34:04,1.6875,28,22.46,5.54,48,49.08,1.08,71
2019-07-27 14:34:04,1.8125,28,22.46,5.54,48,49.12,1.12,71
2019-07-27 14:34:22,1.8125,28,22.46,5.54,48,48.9,0.9,71
2019-07-27 14:35:26,1.8125,28,22.46,5.54,48,48.82,0.82,71
2019-07-27 14:35:26,1.875,28,22.46,5.54,48,48.8,0.8,71
2019-07-27 14:35:27,1.875,28,22.5,5.5,48,48.74,0.74,71
2019-07-27 14:35:35,1.875,28,22.5,5.5,48,48.8,0.8,71
2019-07-27 14:35:35,2.125,28,22.5,5.5,48,48.82,0.82,71
2019-07-27 14:35:52,2.125,28,22.5,5.5,48,48.8,0.8,71
2019-07-27 14:37:20,2.125,28,22.58,5.42,48,48.62,0.62,71
2019-07-27 14:37:22,2.125,28,22.58,5.42,48,48.58,0.58,71
2019-07-27 14:37:53,2.125,28,22.54,5.46,48,48.3,0.3,71
2019-07-27 14:38:08,2.125,28,22.5,5.5,48,48.3,0.3,71
2019-07-27 14:39:07,2.125,28,22.48,5.52,48,48.22,0.22,71
2019-07-27 14:39:25,2.125,28,22.48,5.52,48,48.18,0.18,71
2019-07-27 14:39:41,2.125,28,22.5,5.5,49,48,1,71
2019-07-27 14:40:54,2.125,28,22.5,5.5,49,47.78,1.22,71
2019-07-27 14:41:10,2.125,28,22.54,5.46,49,47.68,1.32,71
2019-07-27 14:41:41,2.125,28,22.5,5.5,49,47.8,1.2,71
2019-07-27 14:41:52,2.125,28,22.5,5.5,49,47.82,1.18,71
2019-07-27 14:42:07,2.125,28,22.54,5.46,49,47.9,1.1,71
2019-07-27 14:42:40,2.125,28,22.54,5.46,49,48,1,71
2019-07-27 14:44:10,2.125,28,22.54,5.46,49,48,1,71
2019-07-27 14:44:25,2.125,28,22.46,5.54,49,48.06,0.94,71
2019-07-27 14:44:41,2.125,28,22.48,5.52,49,47.94,1.06,71
2019-07-27 14:44:57,2.125,28,22.44,5.56,49,47.94,1.06,71
2019-07-27 14:45:04,2.125,28,22.44,5.56,49,47.8,1.2,71
2019-07-27 14:46:33,2.125,28,22.48,5.52,49,47.78,1.22,71
2019-07-27 14:46:34,2.125,28,22.48,5.52,49,47.8,1.2,71
2019-07-27 14:47:06,2.125,28,22.5,5.5,49,47.82,1.18,71
2019-07-27 14:48:04,2.125,28,22.5,5.5,49,47.9,1.1,71
2019-07-27 14:48:20,2.125,28,22.46,5.54,49,47.9,1.1,71
2019-07-27 14:48:36,2.125,28,22.48,5.52,49,48,1,71
2019-07-27 14:48:51,2.125,28,22.46,5.54,49,48.08,0.92,71
2019-07-27 14:48:51,2.125,28,22.46,5.54,49,48.06,0.94,71
2019-07-27 14:49:07,2.125,28,22.48,5.52,49,48.06,0.94,71
2019-07-27 14:50:22,2.125,28,22.48,5.52,49,48.06,0.94,71
2019-07-27 14:50:37,2.125,28,22.4,5.6,49,48.04,0.96,71
2019-07-27 14:51:10,2.125,28,22.4,5.6,49,48.04,0.96,71
2019-07-27 14:52:04,2.125,28,22.4,5.6,49,48,1,71
2019-07-27 14:52:20,2.125,28,22.44,5.56,49,48.16,0.84,71
2019-07-27 14:52:52,2.125,28,22.44,5.56,50,48.16,1.84,71
2019-07-27 14:53:07,2.125,28,22.4,5.6,49,48.18,0.82,71
2019-07-27 14:53:23,2.125,28,22.42,5.58,49,48.18,0.82,71
2019-07-27 14:53:40,2.125,28,22.42,5.58,49,48.32,0.68,71
2019-07-27 14:53:55,2.125,28,22.4,5.6,49,48.32,0.68,71
2019-07-27 14:54:11,2.125,28,22.36,5.64,49,48.32,0.68,71
2019-07-27 14:54:26,2.125,28,22.4,5.6,49,48.36,0.64,71
2019-07-27 14:54:34,2.125,28,22.4,5.6,49,48.3,0.7,71
2019-07-27 14:55:06,1.875,28,22.4,5.6,49,48.3,0.7,71
2019-07-27 14:55:10,1.875,28,22.4,5.6,49,48.3,0.7,71
2019-07-27 14:55:10,1.875,28,22.42,5.58,49,48.3,0.7,71
2019-07-27 14:55:11,1.875,28,22.4,5.6,49,48.3,0.7,71
2019-07-27 14:55:12,1.875,28,22.42,5.58,49,48.32,0.68,71
2019-07-27 14:55:25,1.875,28,22.42,5.58,49,48.32,0.68,71
2019-07-27 14:55:26,1.875,28,22.44,5.56,49,48.32,0.68,71
2019-07-27 14:55:27,1.875,28,22.44,5.56,49,48.32,0.68,71
2019-07-27 14:55:34,1.875,28,22.44,5.56,49,48.32,0.68,71
2019-07-27 14:55:34,1.8125,28,22.44,5.56,49,48.3,0.7,71
2019-07-27 14:55:55,1.8125,28,22.44,5.56,49,48.3,0.7,71
2019-07-27 14:55:57,1.8125,28,22.44,5.56,49,48.32,0.68,71
2019-07-27 14:56:04,1.8125,28,22.44,5.56,49,48.3,0.7,71
2019-07-27 14:56:05,1.8125,28,22.48,5.52,49,48.32,0.68,71
2019-07-27 14:56:06,1.8125,28,22.46,5.54,49,48.36,0.64,71
2019-07-27 14:56:10,1.8125,28,22.46,5.54,49,48.36,0.64,71
2019-07-27 14:56:11,1.8125,28,22.44,5.56,49,48.48,0.52,71
2019-07-27 14:56:25,1.8125,28,22.44,5.56,49,48.46,0.54,71
2019-07-27 14:56:27,1.8125,28,22.44,5.56,49,48.48,0.52,71
2019-07-27 14:56:34,1.8125,28,22.44,5.56,49,48.48,0.52,71
2019-07-27 14:56:40,1.8125,28,22.44,5.56,49,48.5,0.5,71
2019-07-27 14:56:55,1.8125,28,22.44,5.56,49,48.5,0.5,71
2019-07-27 14:56:57,1.8125,28,22.42,5.58,49,48.54,0.46,71
2019-07-27 14:56:57,1.8125,28,22.42,5.58,49,48.58,0.42,71
2019-07-27 14:56:59,1.8125,28,22.44,5.56,49,48.58,0.42,71
2019-07-27 14:57:04,1.8125,28,22.44,5.56,49,48.58,0.42,71
2019-07-27 14:57:05,1.8125,28,22.4,5.6,49,48.58,0.42,71
2019-07-27 14:57:10,1.8125,28,22.4,5.6,49,48.62,0.38,71
2019-07-27 14:57:10,1.8125,28,22.42,5.58,49,48.62,0.38,71
2019-07-27 14:57:11,1.8125,28,22.44,5.56,49,48.62,0.38,71
2019-07-27 14:57:25,1.8125,28,22.44,5.56,49,48.62,0.38,71
